timestamp_ms,temp_c,humidity_pct,pressure_hpa,label
198000,-3.9,39.89,999.96,cold
420000,30.62,44.9,1013.63,warm
364000,23.5,86.8,1015.96,humid
348000,42.52,49.23,1013.43,warm
512000,14.56,34.67,996.83,cold
294000,13.59,38.81,990.19,cold
504000,21.18,35.43,1021.47,comfortable
42000,20.48,44.43,1012.24,comfortable
274000,56.15,16.94,970.62,danger
318000,39.92,24.9,991.05,warm
568000,18.66,79.58,1017.88,humid
552000,20.23,57.29,1009.87,comfortable
110000,25.98,86.89,1003.91,humid
30000,55.72,6.1,974.64,danger
170000,43.65,47.98,1018.16,warm
410000,12.7,29.74,989.32,cold
474000,46.56,17.12,975.91,danger
86000,35.03,21.66,995.29,warm
338000,5.2,46.08,1014.87,cold
264000,54.03,12.81,971.69,danger
260000,19.19,57.83,1007.81,comfortable
542000,3.97,29.81,998.42,cold
446000,24.74,91.69,1004.52,humid
392000,55.08,11.82,974.51,danger
174000,21.23,58.54,1023.98,comfortable
564000,55.98,13.99,989.76,danger
60000,33.03,26.46,999.25,warm
76000,57.26,9.95,983.42,danger
332000,34.79,26.43,1015.45,warm
242000,22.55,31.08,1010.82,comfortable
288000,20.09,94.85,1016.97,humid
390000,18.88,84.31,1015.41,humid
460000,23.94,85.54,996.22,humid
188000,56.53,4.75,990.24,danger
520000,13.91,44.92,1010.22,cold
518000,47.14,4.15,990.61,danger
452000,24.84,91.25,997.71,humid
